1.000000 270.000000 40.000000 0.000000
2.000000 270.000000 40.000000 6.101695
3.000000 270.000000 40.000000 12.203390
4.000000 270.000000 40.000000 18.305085
5.000000 270.000000 40.000000 24.406780
6.000000 270.000000 40.000000 30.508475
7.000000 270.000000 40.000000 61.016949
8.000000 270.000000 40.000000 67.118644
9.000000 270.000000 40.000000 73.220339
10.000000 270.000000 40.000000 79.322034
11.000000 270.000000 40.000000 85.423729
12.000000 270.000000 40.000000 91.525424
13.000000 270.000000 40.000000 97.627119
14.000000 270.000000 40.000000 103.728814
15.000000 270.000000 40.000000 109.830508
16.000000 270.000000 40.000000 115.932203
17.000000 270.000000 40.000000 122.033898
18.000000 270.000000 40.000000 152.542373
19.000000 270.000000 40.000000 158.644068
20.000000 270.000000 40.000000 164.745763
21.000000 270.000000 40.000000 170.847458
22.000000 270.000000 40.000000 176.949153
23.000000 270.000000 40.000000 183.050847
24.000000 270.000000 40.000000 189.152542
25.000000 270.000000 40.000000 195.254237
26.000000 270.000000 40.000000 201.355932
27.000000 270.000000 40.000000 207.457627
28.000000 270.000000 40.000000 237.966102
29.000000 270.000000 40.000000 244.067797
30.000000 270.000000 40.000000 250.169492
31.000000 270.000000 40.000000 256.271186
32.000000 270.000000 40.000000 262.372881
33.000000 270.000000 40.000000 268.474576
34.000000 270.000000 40.000000 274.576271
35.000000 270.000000 40.000000 280.677966
36.000000 270.000000 40.000000 286.779661
37.000000 270.000000 40.000000 292.881356
38.000000 270.000000 40.000000 298.983051
39.000000 270.000000 40.000000 329.491525
40.000000 270.000000 40.000000 335.593220
41.000000 270.000000 40.000000 341.694915
42.000000 270.000000 40.000000 347.796610
43.000000 270.000000 40.000000 353.898305
44.000000 270.000000 40.000000 360.000000
45.000000 45.000000 -40.000000 0.000000
46.000000 45.000000 -40.000000 6.101695
47.000000 45.000000 -40.000000 12.203390
48.000000 45.000000 -40.000000 18.305085
49.000000 45.000000 -40.000000 24.406780
50.000000 45.000000 -40.000000 30.508475
51.000000 45.000000 -40.000000 36.610169
52.000000 45.000000 -40.000000 42.711864
53.000000 45.000000 -40.000000 48.813559
54.000000 45.000000 -40.000000 54.915254
55.000000 45.000000 -40.000000 61.016949
56.000000 45.000000 -40.000000 67.118644
57.000000 45.000000 -40.000000 73.220339
58.000000 45.000000 -40.000000 79.322034
59.000000 45.000000 -40.000000 85.423729
60.000000 45.000000 -40.000000 91.525424
61.000000 45.000000 -40.000000 97.627119
62.000000 45.000000 -40.000000 103.728814
63.000000 45.000000 -40.000000 109.830508
64.000000 45.000000 -40.000000 115.932203
65.000000 45.000000 -40.000000 122.033898
66.000000 45.000000 -40.000000 128.135593
67.000000 45.000000 -40.000000 134.237288
68.000000 45.000000 -40.000000 140.338983
69.000000 45.000000 -40.000000 146.440678
70.000000 45.000000 -40.000000 152.542373
71.000000 45.000000 -40.000000 158.644068
72.000000 45.000000 -40.000000 164.745763
73.000000 45.000000 -40.000000 170.847458
74.000000 45.000000 -40.000000 176.949153
75.000000 45.000000 -40.000000 183.050847
76.000000 45.000000 -40.000000 189.152542
77.000000 45.000000 -40.000000 195.254237
78.000000 45.000000 -40.000000 201.355932
79.000000 45.000000 -40.000000 207.457627
80.000000 45.000000 -40.000000 213.559322
81.000000 45.000000 -40.000000 219.661017
82.000000 45.000000 -40.000000 225.762712
83.000000 45.000000 -40.000000 231.864407
84.000000 45.000000 -40.000000 237.966102
85.000000 45.000000 -40.000000 244.067797
86.000000 45.000000 -40.000000 250.169492
87.000000 45.000000 -40.000000 256.271186
88.000000 45.000000 -40.000000 262.372881
89.000000 45.000000 -40.000000 268.474576
90.000000 45.000000 -40.000000 274.576271
91.000000 45.000000 -40.000000 280.677966
92.000000 45.000000 -40.000000 286.779661
93.000000 45.000000 -40.000000 292.881356
94.000000 45.000000 -40.000000 298.983051
95.000000 45.000000 -40.000000 305.084746
96.000000 45.000000 -40.000000 311.186441
97.000000 45.000000 -40.000000 317.288136
98.000000 45.000000 -40.000000 323.389831
99.000000 45.000000 -40.000000 329.491525
100.000000 45.000000 -40.000000 335.593220
101.000000 45.000000 -40.000000 341.694915
102.000000 45.000000 -40.000000 347.796610
103.000000 45.000000 -40.000000 353.898305
104.000000 45.000000 -40.000000 360.000000
105.000000 -0.000000 -40.000000 0.000000
106.000000 -0.000000 -40.000000 6.101695
107.000000 -0.000000 -40.000000 12.203390
108.000000 -0.000000 -40.000000 18.305085
109.000000 -0.000000 -40.000000 24.406780
110.000000 -0.000000 -40.000000 30.508475
111.000000 -0.000000 -40.000000 36.610169
112.000000 -0.000000 -40.000000 42.711864
113.000000 -0.000000 -40.000000 48.813559
114.000000 -0.000000 -40.000000 54.915254
115.000000 -0.000000 -40.000000 61.016949
116.000000 -0.000000 -40.000000 67.118644
117.000000 -0.000000 -40.000000 73.220339
118.000000 -0.000000 -40.000000 79.322034
119.000000 -0.000000 -40.000000 85.423729
120.000000 -0.000000 -40.000000 91.525424
121.000000 -0.000000 -40.000000 97.627119
122.000000 -0.000000 -40.000000 103.728814
123.000000 -0.000000 -40.000000 109.830508
124.000000 -0.000000 -40.000000 115.932203
125.000000 -0.000000 -40.000000 122.033898
126.000000 -0.000000 -40.000000 128.135593
127.000000 -0.000000 -40.000000 134.237288
128.000000 -0.000000 -40.000000 140.338983
129.000000 -0.000000 -40.000000 146.440678
130.000000 -0.000000 -40.000000 152.542373
131.000000 -0.000000 -40.000000 158.644068
132.000000 -0.000000 -40.000000 164.745763
133.000000 -0.000000 -40.000000 170.847458
134.000000 -0.000000 -40.000000 176.949153
135.000000 -0.000000 -40.000000 183.050847
136.000000 -0.000000 -40.000000 189.152542
137.000000 -0.000000 -40.000000 195.254237
138.000000 -0.000000 -40.000000 201.355932
139.000000 -0.000000 -40.000000 207.457627
140.000000 -0.000000 -40.000000 213.559322
141.000000 -0.000000 -40.000000 219.661017
142.000000 -0.000000 -40.000000 225.762712
143.000000 -0.000000 -40.000000 231.864407
144.000000 -0.000000 -40.000000 237.966102
145.000000 -0.000000 -40.000000 244.067797
146.000000 -0.000000 -40.000000 250.169492
147.000000 -0.000000 -40.000000 256.271186
148.000000 -0.000000 -40.000000 262.372881
149.000000 -0.000000 -40.000000 268.474576
150.000000 -0.000000 -40.000000 274.576271
151.000000 -0.000000 -40.000000 280.677966
152.000000 -0.000000 -40.000000 286.779661
153.000000 -0.000000 -40.000000 292.881356
154.000000 -0.000000 -40.000000 298.983051
155.000000 -0.000000 -40.000000 305.084746
156.000000 -0.000000 -40.000000 311.186441
157.000000 -0.000000 -40.000000 317.288136
158.000000 -0.000000 -40.000000 323.389831
159.000000 -0.000000 -40.000000 329.491525
160.000000 -0.000000 -40.000000 335.593220
161.000000 -0.000000 -40.000000 341.694915
162.000000 -0.000000 -40.000000 347.796610
163.000000 -0.000000 -40.000000 353.898305
164.000000 -0.000000 -40.000000 360.000000
165.000000 -45.000000 -40.000000 0.000000
166.000000 -45.000000 -40.000000 6.101695
167.000000 -45.000000 -40.000000 12.203390
168.000000 -45.000000 -40.000000 18.305085
169.000000 -45.000000 -40.000000 24.406780
170.000000 -45.000000 -40.000000 30.508475
171.000000 -45.000000 -40.000000 36.610169
172.000000 -45.000000 -40.000000 42.711864
173.000000 -45.000000 -40.000000 48.813559
174.000000 -45.000000 -40.000000 54.915254
175.000000 -45.000000 -40.000000 61.016949
176.000000 -45.000000 -40.000000 67.118644
177.000000 -45.000000 -40.000000 73.220339
178.000000 -45.000000 -40.000000 79.322034
179.000000 -45.000000 -40.000000 85.423729
180.000000 -45.000000 -40.000000 91.525424
181.000000 -45.000000 -40.000000 97.627119
182.000000 -45.000000 -40.000000 103.728814
183.000000 -45.000000 -40.000000 109.830508
184.000000 -45.000000 -40.000000 115.932203
185.000000 -45.000000 -40.000000 122.033898
186.000000 -45.000000 -40.000000 128.135593
187.000000 -45.000000 -40.000000 134.237288
188.000000 -45.000000 -40.000000 140.338983
189.000000 -45.000000 -40.000000 146.440678
190.000000 -45.000000 -40.000000 152.542373
191.000000 -45.000000 -40.000000 158.644068
192.000000 -45.000000 -40.000000 164.745763
193.000000 -45.000000 -40.000000 170.847458
194.000000 -45.000000 -40.000000 176.949153
195.000000 -45.000000 -40.000000 183.050847
196.000000 -45.000000 -40.000000 189.152542
197.000000 -45.000000 -40.000000 195.254237
198.000000 -45.000000 -40.000000 201.355932
199.000000 -45.000000 -40.000000 207.457627
200.000000 -45.000000 -40.000000 213.559322
201.000000 -45.000000 -40.000000 219.661017
202.000000 -45.000000 -40.000000 225.762712
203.000000 -45.000000 -40.000000 231.864407
204.000000 -45.000000 -40.000000 237.966102
205.000000 -45.000000 -40.000000 244.067797
206.000000 -45.000000 -40.000000 250.169492
207.000000 -45.000000 -40.000000 256.271186
208.000000 -45.000000 -40.000000 262.372881
209.000000 -45.000000 -40.000000 268.474576
210.000000 -45.000000 -40.000000 274.576271
211.000000 -45.000000 -40.000000 280.677966
212.000000 -45.000000 -40.000000 286.779661
213.000000 -45.000000 -40.000000 292.881356
214.000000 -45.000000 -40.000000 298.983051
215.000000 -45.000000 -40.000000 305.084746
216.000000 -45.000000 -40.000000 311.186441
217.000000 -45.000000 -40.000000 317.288136
218.000000 -45.000000 -40.000000 323.389831
219.000000 -45.000000 -40.000000 329.491525
220.000000 -45.000000 -40.000000 335.593220
221.000000 -45.000000 -40.000000 341.694915
222.000000 -45.000000 -40.000000 347.796610
223.000000 -45.000000 -40.000000 353.898305
224.000000 -45.000000 -40.000000 360.000000
225.000000 270.000000 20.000000 0.000000
226.000000 270.000000 20.000000 6.101695
227.000000 270.000000 20.000000 12.203390
228.000000 270.000000 20.000000 18.305085
229.000000 270.000000 20.000000 24.406780
230.000000 270.000000 20.000000 30.508475
231.000000 270.000000 20.000000 36.610169
232.000000 270.000000 20.000000 42.711864
233.000000 270.000000 20.000000 48.813559
234.000000 270.000000 20.000000 54.915254
235.000000 270.000000 20.000000 61.016949
236.000000 270.000000 20.000000 67.118644
237.000000 270.000000 20.000000 73.220339
238.000000 270.000000 20.000000 79.322034
239.000000 270.000000 20.000000 85.423729
240.000000 270.000000 20.000000 91.525424
241.000000 270.000000 20.000000 97.627119
242.000000 270.000000 20.000000 103.728814
243.000000 270.000000 20.000000 109.830508
244.000000 270.000000 20.000000 115.932203
245.000000 270.000000 20.000000 122.033898
246.000000 270.000000 20.000000 128.135593
247.000000 270.000000 20.000000 134.237288
248.000000 270.000000 20.000000 140.338983
249.000000 270.000000 20.000000 146.440678
250.000000 270.000000 20.000000 152.542373
251.000000 270.000000 20.000000 158.644068
252.000000 270.000000 20.000000 164.745763
253.000000 270.000000 20.000000 170.847458
254.000000 270.000000 20.000000 176.949153
255.000000 270.000000 20.000000 183.050847
256.000000 270.000000 20.000000 189.152542
257.000000 270.000000 20.000000 195.254237
258.000000 270.000000 20.000000 201.355932
259.000000 270.000000 20.000000 207.457627
260.000000 270.000000 20.000000 213.559322
261.000000 270.000000 20.000000 219.661017
262.000000 270.000000 20.000000 225.762712
263.000000 270.000000 20.000000 231.864407
