0.50748 -0.3062 0.80543 0.027778
-0.3062 0.80543 0.50748 0.027778
-0.50748 0.3062 0.80543 0.027778
0.80543 0.50748 -0.3062 0.027778
0.3062 0.80543 -0.50748 0.027778
0.80543 -0.50748 0.3062 0.027778
0.3062 -0.80543 0.50748 0.027778
-0.80543 -0.50748 -0.3062 0.027778
-0.3062 -0.80543 -0.50748 0.027778
-0.80543 0.50748 0.3062 0.027778
0.50748 0.3062 -0.80543 0.027778
-0.50748 -0.3062 -0.80543 0.027778
0.62636 -0.24353 -0.74052 0.027778
-0.24353 -0.74052 0.62636 0.027778
-0.62636 0.24353 -0.74052 0.027778
-0.74052 0.62636 -0.24353 0.027778
0.24353 -0.74052 -0.62636 0.027778
-0.74052 -0.62636 0.24353 0.027778
0.24353 0.74052 0.62636 0.027778
0.74052 -0.62636 -0.24353 0.027778
-0.24353 0.74052 -0.62636 0.027778
0.74052 0.62636 0.24353 0.027778
0.62636 0.24353 0.74052 0.027778
-0.62636 -0.24353 0.74052 0.027778
-0.28625 0.95712 -0.044524 0.027778
0.95712 -0.044524 -0.28625 0.027778
0.28625 -0.95712 -0.044524 0.027778
-0.044524 -0.28625 0.95712 0.027778
-0.95712 -0.044524 0.28625 0.027778
-0.044524 0.28625 -0.95712 0.027778
-0.95712 0.044524 -0.28625 0.027778
0.044524 0.28625 0.95712 0.027778
0.95712 0.044524 0.28625 0.027778
0.044524 -0.28625 -0.95712 0.027778
-0.28625 -0.95712 0.044524 0.027778
0.28625 0.95712 0.044524 0.027778
